Year,Month,Day,PRCP,SNWD,SNOW,TAVG,TMAX,TMIN,TOBS
2014,12,28,0,0,0,38,40,33,-9999
2014,12,29,0,0,0,35,40,31,-9999
2014,12,30,0,0,0,33,38,23,-9999
2014,12,31,0,0,0,24,29,18,-9999
2015,1,1,0,0,0,29,42,22,-9999
2015,1,2,0.11,0,0,37,39,35,-9999
2015,1,3,1.97,0,0,46,62,39,-9999
2015,1,4,0.07,0,0,45,52,21,-9999
2015,1,5,0,0,0,22,27,17,-9999
2015,1,6,0,0,0,29,36,24,-9999
2015,1,7,0,0,0.1,19,25,5,-9999
2015,1,8,0,0,0,9,26,3,-9999
2015,1,9,0,0,0,23,28,13,-9999
2015,1,10,0,0,0,17,29,7,-9999
2015,1,11,0.21,0,0,31,40,26,-9999
2015,1,12,0.16,0,0,36,37,27,-9999
2015,1,13,0,0,0,28,29,23,-9999
2015,1,14,0,0,0,26,31,21,-9999
2015,1,15,0,0,0,31,39,28,-9999
2015,1,16,0,0,0,33,47,25,-9999
2015,1,17,0.04,0,0,40,55,29,-9999
2015,1,18,0,0,0,44,52,29,-9999
2015,1,19,0,0,0,38,57,27,-9999
2015,1,20,0,0,0,40,56,28,-9999
2015,1,21,0,0,0,44,54,28,-9999
2015,1,22,0,0,0,35,42,26,-9999
2015,1,23,0,0,0,35,39,29,-9999
2015,1,24,0,0,0,35,49,24,-9999
2015,1,25,0.38,0,0,42,44,33,-9999
2015,1,26,0.01,0,0.1,34,33,30,-9999
2015,1,27,0,0,0,33,36,32,-9999
2015,1,28,0,0,0,35,44,28,-9999
2015,1,29,0.02,0,0,45,54,36,-9999
2015,1,30,0,0,0,37,42,25,-9999
2015,1,31,0,0,0,32,43,24,-9999
2015,2,1,0.64,0,0,42,48,34,-9999
2015,2,2,0,0,0,30,34,20,-9999
2015,2,3,0,0,0,29,41,22,-9999
2015,2,4,0.03,0,0.2,40,51,22,-9999
2015,2,5,0,0,0,24,30,15,-9999
2015,2,6,0,0,0,27,45,17,-9999
2015,2,7,0,0,0,44,62,30,-9999
2015,2,8,0,0,0,54,58,45,-9999
2015,2,9,0,0,0,42,45,32,-9999
2015,2,10,0,0,0,34,45,28,-9999
2015,2,11,0,0,0,36,51,26,-9999
2015,2,12,0,0,0,28,31,21,-9999
2015,2,13,0,0,0,24,36,17,-9999
2015,2,14,0,0,0,32,37,11,-9999
2015,2,15,0,0,0,15,22,10,-9999
2015,2,16,0.44,2,5.7,19,20,12,-9999
2015,2,17,0.24,5.1,0,14,28,-2,-9999
2015,2,18,-9999,7.1,1.5,20,27,2,-9999
2015,2,19,0,7.1,0,5,11,-6,-9999
2015,2,20,0.24,5.9,0,6,32,-7,-9999
2015,2,21,0.97,2,0,31,35,28,-9999
2015,2,22,0,2,0,30,33,19,-9999
2015,2,23,0,2,0,18,20,11,-9999
2015,2,24,0,2,0,18,31,13,-9999
2015,2,25,0,1.2,0,27,37,18,-9999
2015,2,26,0,1.2,0,30,30,18,-9999
2015,2,27,0,1.2,0,19,25,12,-9999
2015,2,28,0,1.2,0,24,35,18,-9999
2015,3,1,0.04,0,0,34,37,30,-9999
2015,3,2,0,0,0,31,39,24,-9999
2015,3,3,1.3,0,0,39,52,34,-9999
2015,3,4,1.31,0,8.5,37,44,19,-9999
2015,3,5,0,5.1,0,21,24,8,-9999
2015,3,6,0,5.1,0,14,31,0,-9999
2015,3,7,0,1.2,0,33,49,25,-9999
2015,3,8,0,0,0,40,51,29,-9999
2015,3,9,0,0,0,45,50,36,-9999
2015,3,10,0.96,0,0,49,54,45,-9999
2015,3,11,0,0,0,49,63,43,-9999
2015,3,12,0,0,0,52,67,41,-9999
2015,3,13,1.82,0,0,55,57,50,-9999
2015,3,14,0.21,0,0,56,64,45,-9999
2015,3,15,0,0,0,52,65,37,-9999
2015,3,16,0,0,0,58,75,45,-9999
2015,3,17,0,0,0,58,61,39,-9999
2015,3,18,0.06,0,0,42,50,35,-9999
2015,3,19,0.06,0,0,45,49,41,-9999
2015,3,20,0,0,0,47,51,42,-9999
2015,3,21,0,0,0,51,70,40,-9999
2015,3,22,0,0,0,56,65,43,-9999
2015,3,23,0,0,0,50,66,37,-9999
2015,3,24,0.05,0,0,44,53,36,-9999
2015,3,25,0.28,0,0,57,67,51,-9999
2015,3,26,0.76,0,0,48,52,35,-9999
2015,3,27,0,0,0,38,43,30,-9999
2015,3,28,0,0,0,33,44,25,-9999
2015,3,29,0,0,0,41,62,27,-9999
2015,3,30,0,0,0,56,65,44,-9999
2015,3,31,0,0,0,59,73,46,-9999
2015,4,1,0,0,0,57,73,41,-9999
2015,4,2,0.3,0,0,65,74,58,-9999
2015,4,3,2.01,0,0,62,69,44,-9999
2015,4,4,0,0,0,47,57,38,-9999
2015,4,5,0,0,0,50,65,35,-9999
2015,4,6,0.08,0,0,57,65,52,-9999
2015,4,7,0.79,0,0,65,75,60,-9999
2015,4,8,0,0,0,68,79,62,-9999
2015,4,9,0.52,0,0,72,81,63,-9999
2015,4,10,0,0,0,63,67,49,-9999
2015,4,11,0,0,0,56,67,42,-9999
2015,4,12,0,0,0,59,76,45,-9999
2015,4,13,0.14,0,0,68,77,60,-9999
